month,division,line,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2015-05-01,B DIVISION,E,1,offpeak,8185,10791,75.8502456
2015-05-01,B DIVISION,E,1,peak,6023,8366,71.9937844
2015-05-01,B DIVISION,E,2,offpeak,2307,2736,84.3201754
2015-05-01,B DIVISION,E,2,peak,1231,1443,85.3083853
2015-05-01,B DIVISION,F,1,offpeak,15500,20224,76.6416139
2015-05-01,B DIVISION,F,1,peak,10831,15072,71.8617304
2015-05-01,B DIVISION,F,2,offpeak,4192,5219,80.3219007
2015-05-01,B DIVISION,F,2,peak,2082,2653,78.4771956
2015-05-01,B DIVISION,G,1,offpeak,4257,4807,88.5583524
2015-05-01,B DIVISION,G,1,peak,2696,3126,86.2444018
2015-05-01,B DIVISION,G,2,offpeak,1695,1855,91.3746631
2015-05-01,B DIVISION,G,2,peak,941,1016,92.6181102
2015-05-01,B DIVISION,JZ,1,offpeak,6544,7961,82.2007286
2015-05-01,B DIVISION,JZ,1,peak,4440,5850,75.8974359
2015-05-01,B DIVISION,JZ,2,offpeak,2876,3209,89.6229355
2015-05-01,B DIVISION,JZ,2,peak,1602,1753,91.3861951
2015-05-01,B DIVISION,L,1,offpeak,16066,19198,83.6858006
2015-05-01,B DIVISION,L,1,peak,10489,13655,76.8143537
2015-05-01,B DIVISION,L,2,offpeak,5025,6120,82.1078431
2015-05-01,B DIVISION,L,2,peak,2340,3089,75.7526708
2015-05-01,B DIVISION,M,1,offpeak,9066,11367,79.7571919
2015-05-01,B DIVISION,M,1,peak,5973,8127,73.4957549
2015-05-01,B DIVISION,M,2,offpeak,2473,2878,85.9277276
2015-05-01,B DIVISION,M,2,peak,1208,1442,83.7725381
2015-05-01,B DIVISION,N,1,offpeak,11874,15061,78.8393865
2015-05-01,B DIVISION,N,1,peak,6632,8828,75.1246035
2015-05-01,B DIVISION,N,2,offpeak,5389,6512,82.754914
2015-05-01,B DIVISION,N,2,peak,2706,3263,82.9298192
2015-05-01,B DIVISION,Q,1,offpeak,8637,11712,73.744877
2015-05-01,B DIVISION,Q,1,peak,5676,7363,77.0881434
2015-05-01,B DIVISION,Q,2,offpeak,3229,3665,88.1036835
2015-05-01,B DIVISION,Q,2,peak,1617,1871,86.424372
2015-05-01,B DIVISION,R,1,offpeak,11420,14965,76.3113933
2015-05-01,B DIVISION,R,1,peak,7441,10445,71.2398277
2015-05-01,B DIVISION,R,2,offpeak,4685,6134,76.3775677
2015-05-01,B DIVISION,R,2,peak,2603,3247,80.1663074
2015-05-01,B DIVISION,S Fkln,1,offpeak,1139,1184,96.1993243
2015-05-01,B DIVISION,S Fkln,1,peak,696,702,99.1452991
2015-05-01,B DIVISION,S Fkln,2,offpeak,525,558,94.0860215
2015-05-01,B DIVISION,S Fkln,2,peak,281,305,92.1311475
2015-05-01,B DIVISION,S Rock,1,offpeak,1511,1611,93.7926754
2015-05-01,B DIVISION,S Rock,1,peak,768,813,94.4649446
2015-05-01,B DIVISION,S Rock,2,offpeak,419,436,96.1009174
2015-05-01,B DIVISION,S Rock,2,peak,195,204,95.5882353
2015-06-01,A DIVISION,1,1,offpeak,21963,26637,82.4529789
2015-06-01,A DIVISION,1,1,peak,13436,17578,76.4364547
2015-06-01,A DIVISION,1,2,offpeak,5254,5929,88.6152808
2015-06-01,A DIVISION,1,2,peak,2453,2770,88.5559567
2015-06-01,A DIVISION,2,1,offpeak,21683,28360,76.4562764
2015-06-01,A DIVISION,2,1,peak,12728,18677,68.1479895
2015-06-01,A DIVISION,2,2,offpeak,5724,7228,79.192031
2015-06-01,A DIVISION,2,2,peak,2881,3601,80.005554
2015-06-01,A DIVISION,3,1,offpeak,19846,24505,80.9875536
2015-06-01,A DIVISION,3,1,peak,11888,15928,74.6358614
2015-06-01,A DIVISION,3,2,offpeak,4931,5694,86.5999298
2015-06-01,A DIVISION,3,2,peak,2372,2758,86.004351
2015-06-01,A DIVISION,4,1,offpeak,24781,32132,77.1224947
2015-06-01,A DIVISION,4,1,peak,15847,24420,64.8935299
2015-06-01,A DIVISION,4,2,offpeak,6884,9068,75.9153066
2015-06-01,A DIVISION,4,2,peak,3695,4752,77.756734
2015-06-01,A DIVISION,5,1,offpeak,18585,25700,72.3151751
2015-06-01,A DIVISION,5,1,peak,12737,20586,61.8721461
2015-06-01,A DIVISION,5,2,offpeak,2072,2632,78.7234043
2015-06-01,A DIVISION,5,2,peak,1086,1372,79.154519
2015-06-01,A DIVISION,6,1,offpeak,21014,30019,70.0023319
2015-06-01,A DIVISION,6,1,peak,14074,22108,63.6602135
2015-06-01,A DIVISION,6,2,offpeak,4619,6146,75.1545721
2015-06-01,A DIVISION,6,2,peak,2487,3153,78.8772598
2015-06-01,A DIVISION,7,1,offpeak,11570,15165,76.2940983
2015-06-01,A DIVISION,7,1,peak,8837,12761,69.2500588
2015-06-01,A DIVISION,7,2,offpeak,3269,4185,78.1123059
2015-06-01,A DIVISION,7,2,peak,2006,2651,75.6695587
2015-06-01,A DIVISION,S 42nd,1,offpeak,6053,6228,97.1901092
2015-06-01,A DIVISION,S 42nd,1,peak,5077,6366,79.7518065
2015-06-01,A DIVISION,S 42nd,2,offpeak,1658,1668,99.4004796
2015-06-01,A DIVISION,S 42nd,2,peak,946,960,98.5416667
2015-06-01,B DIVISION,A,1,offpeak,14229,19189,74.1518578
2015-06-01,B DIVISION,A,1,peak,10222,14712,69.480696
2015-06-01,B DIVISION,A,2,offpeak,4440,5667,78.3483325
2015-06-01,B DIVISION,A,2,peak,2332,3017,77.2953265
2015-06-01,B DIVISION,B,1,offpeak,8231,9793,84.0498315
2015-06-01,B DIVISION,B,1,peak,6269,8255,75.9418534
2015-06-01,B DIVISION,C,1,offpeak,9187,11500,79.8869565
2015-06-01,B DIVISION,C,1,peak,5505,7407,74.3215877
2015-06-01,B DIVISION,C,2,offpeak,2971,3513,84.5715912
2015-06-01,B DIVISION,C,2,peak,1614,1911,84.4583987
2015-06-01,B DIVISION,D,1,offpeak,11610,14004,82.9048843
2015-06-01,B DIVISION,D,1,peak,7297,9364,77.9261
2015-06-01,B DIVISION,D,2,offpeak,3054,3844,79.4484912
2015-06-01,B DIVISION,D,2,peak,1582,1964,80.5498982
2015-06-01,B DIVISION,E,1,offpeak,9506,12458,76.3043827
2015-06-01,B DIVISION,E,1,peak,7109,9827,72.3415081
2015-06-01,B DIVISION,E,2,offpeak,2103,2349,89.5274585
2015-06-01,B DIVISION,E,2,peak,1050,1171,89.6669513
2015-06-01,B DIVISION,F,1,offpeak,16587,21474,77.2422464
2015-06-01,B DIVISION,F,1,peak,11945,16269,73.4218452
2015-06-01,B DIVISION,F,2,offpeak,3144,3728,84.3347639
2015-06-01,B DIVISION,F,2,peak,1614,1916,84.2379958
2015-06-01,B DIVISION,G,1,offpeak,4825,5529,87.2671369
2015-06-01,B DIVISION,G,1,peak,3081,3555,86.6666667
2015-06-01,B DIVISION,G,2,offpeak,1395,1493,93.4360348
2015-06-01,B DIVISION,G,2,peak,736,789,93.2826362
2015-06-01,B DIVISION,JZ,1,offpeak,8810,10632,82.8630549
2015-06-01,B DIVISION,JZ,1,peak,5481,7323,74.8463744
2015-06-01,B DIVISION,JZ,2,offpeak,2864,3271,87.5573219
2015-06-01,B DIVISION,JZ,2,peak,1508,1699,88.758093
2015-06-01,B DIVISION,L,1,offpeak,17640,21990,80.218281
2015-06-01,B DIVISION,L,1,peak,11131,15103,73.7005893
2015-06-01,B DIVISION,L,2,offpeak,5426,7050,76.964539
2015-06-01,B DIVISION,L,2,peak,2528,3249,77.8085565
2015-06-01,B DIVISION,M,1,offpeak,11520,14463,79.6515246
2015-06-01,B DIVISION,M,1,peak,6930,9286,74.628473
2015-06-01,B DIVISION,M,2,offpeak,1575,1715,91.8367347
2015-06-01,B DIVISION,M,2,peak,721,785,91.8471338
2015-06-01,B DIVISION,N,1,offpeak,14482,18087,80.0685575
2015-06-01,B DIVISION,N,1,peak,7997,10580,75.5860113
2015-06-01,B DIVISION,N,2,offpeak,4436,5398,82.1785847
2015-06-01,B DIVISION,N,2,peak,2257,2687,83.9970227
2015-06-01,B DIVISION,Q,1,offpeak,11163,13954,79.9985667
2015-06-01,B DIVISION,Q,1,peak,6838,8708,78.5254938
2015-06-01,B DIVISION,Q,2,offpeak,2846,3094,91.9844861
2015-06-01,B DIVISION,Q,2,peak,1479,1604,92.2069825
2015-06-01,B DIVISION,R,1,offpeak,13577,17648,76.9322303
2015-06-01,B DIVISION,R,1,peak,8760,12168,71.9921105
2015-06-01,B DIVISION,R,2,offpeak,3914,5062,77.3212169
2015-06-01,B DIVISION,R,2,peak,2121,2677,79.2304819
2015-06-01,B DIVISION,S Fkln,1,offpeak,1241,1278,97.1048513
2015-06-01,B DIVISION,S Fkln,1,peak,731,738,99.0514905
2015-06-01,B DIVISION,S Fkln,2,offpeak,435,448,97.0982143
2015-06-01,B DIVISION,S Fkln,2,peak,240,244,98.3606557
2015-06-01,B DIVISION,S Rock,1,offpeak,1781,1890,94.2328042
2015-06-01,B DIVISION,S Rock,1,peak,887,955,92.8795812
2015-06-01,B DIVISION,S Rock,2,offpeak,575,602,95.5149502
2015-06-01,B DIVISION,S Rock,2,peak,294,312,94.2307692
2015-07-01,A DIVISION,1,1,offpeak,20832,26621,78.25401
2015-07-01,A DIVISION,1,1,peak,12906,17488,73.7991766
2015-07-01,A DIVISION,1,2,offpeak,3880,4375,88.6857143
2015-07-01,A DIVISION,1,2,peak,1946,2199,88.4947704
2015-07-01,A DIVISION,2,1,offpeak,21062,28352,74.2875282
2015-07-01,A DIVISION,2,1,peak,12597,18674,67.4574274
2015-07-01,A DIVISION,2,2,offpeak,5920,7328,80.7860262
2015-07-01,A DIVISION,2,2,peak,3024,3751,80.6185017
2015-07-01,A DIVISION,3,1,offpeak,19555,24507,79.7935284
2015-07-01,A DIVISION,3,1,peak,11973,15928,75.1695128
2015-07-01,A DIVISION,3,2,offpeak,4828,5898,81.858257
2015-07-01,A DIVISION,3,2,peak,2505,2962,84.5712357
2015-07-01,A DIVISION,4,1,offpeak,24605,32116,76.6129032
2015-07-01,A DIVISION,4,1,peak,15485,24420,63.4111384
2015-07-01,A DIVISION,4,2,offpeak,6856,9456,72.5042301
2015-07-01,A DIVISION,4,2,peak,3893,5104,76.273511
2015-07-01,A DIVISION,5,1,offpeak,18101,25694,70.4483537
2015-07-01,A DIVISION,5,1,peak,12509,20590,60.7527926
2015-07-01,A DIVISION,5,2,offpeak,113,114,99.122807
2015-07-01,A DIVISION,5,2,peak,59,59,100
2015-07-01,A DIVISION,6,1,offpeak,21625,30187,71.6367973
2015-07-01,A DIVISION,6,1,peak,14540,22084,65.8395218
2015-07-01,A DIVISION,6,2,offpeak,5023,6263,80.2011815
2015-07-01,A DIVISION,6,2,peak,2691,3305,81.4220877
2015-07-01,A DIVISION,7,1,offpeak,12416,16257,76.3732546
2015-07-01,A DIVISION,7,1,peak,9237,13535,68.24529
2015-07-01,A DIVISION,7,2,offpeak,2102,2547,82.5284649
2015-07-01,A DIVISION,7,2,peak,1320,1691,78.0603193
2015-07-01,A DIVISION,S 42nd,1,offpeak,6049,6227,97.1414806
2015-07-01,A DIVISION,S 42nd,1,peak,5689,6402,88.8628554
2015-07-01,A DIVISION,S 42nd,2,offpeak,1688,1751,96.402056
2015-07-01,A DIVISION,S 42nd,2,peak,977,992,98.4879032
2015-07-01,B DIVISION,A,1,offpeak,13527,18504,73.1031128
2015-07-01,B DIVISION,A,1,peak,9936,14239,69.7801812
2015-07-01,B DIVISION,A,2,offpeak,4111,5377,76.4552725
2015-07-01,B DIVISION,A,2,peak,2051,2788,73.5652798
2015-07-01,B DIVISION,B,1,offpeak,8083,9776,82.6820786
2015-07-01,B DIVISION,B,1,peak,6398,8171,78.3013095
2015-07-01,B DIVISION,C,1,offpeak,8694,11103,78.3031613
2015-07-01,B DIVISION,C,1,peak,5541,7162,77.3666574
2015-07-01,B DIVISION,C,2,offpeak,2405,3063,78.517793
2015-07-01,B DIVISION,C,2,peak,1384,1680,82.3809524
2015-07-01,B DIVISION,D,1,offpeak,11724,14320,81.8715084
2015-07-01,B DIVISION,D,1,peak,7297,9428,77.397115
2015-07-01,B DIVISION,D,2,offpeak,3572,4398,81.2187358
2015-07-01,B DIVISION,D,2,peak,1886,2226,84.7259659
2015-07-01,B DIVISION,E,1,offpeak,10846,14720,73.6820652
2015-07-01,B DIVISION,E,1,peak,7631,11160,68.3781362
2015-07-01,B DIVISION,E,2,offpeak,2725,3320,82.0783133
2015-07-01,B DIVISION,E,2,peak,1437,1707,84.1827768
2015-07-01,B DIVISION,F,1,offpeak,17616,23144,76.1147598
2015-07-01,B DIVISION,F,1,peak,12298,17031,72.2095003
2015-07-01,B DIVISION,F,2,offpeak,3706,4502,82.3189693
2015-07-01,B DIVISION,F,2,peak,1871,2257,82.8976518
2015-07-01,B DIVISION,G,1,offpeak,5932,6885,86.1583152
2015-07-01,B DIVISION,G,1,peak,3441,4249,80.9837609
2015-07-01,B DIVISION,G,2,offpeak,1673,1849,90.4813413
2015-07-01,B DIVISION,G,2,peak,925,981,94.2915392
2015-07-01,B DIVISION,JZ,1,offpeak,8717,10708,81.4064251
2015-07-01,B DIVISION,JZ,1,peak,5707,7298,78.1995067
2015-07-01,B DIVISION,JZ,2,offpeak,3448,3735,92.3159304
2015-07-01,B DIVISION,JZ,2,peak,1878,2034,92.3303835
2015-07-01,B DIVISION,L,1,offpeak,18432,23551,78.2641926
2015-07-01,B DIVISION,L,1,peak,11503,15113,76.11328
2015-07-01,B DIVISION,L,2,offpeak,4803,6474,74.1890639
2015-07-01,B DIVISION,L,2,peak,2333,2833,82.3508648
2015-07-01,B DIVISION,M,1,offpeak,12509,15969,78.3330202
2015-07-01,B DIVISION,M,1,peak,7408,9987,74.1764294
2015-07-01,B DIVISION,M,2,offpeak,2120,2300,92.173913
2015-07-01,B DIVISION,M,2,peak,1147,1237,92.7243331
2015-07-01,B DIVISION,N,1,offpeak,13862,17443,79.4702746
2015-07-01,B DIVISION,N,1,peak,8082,10498,76.9860926
2015-07-01,B DIVISION,N,2,offpeak,4377,5625,77.8133333
2015-07-01,B DIVISION,N,2,peak,2162,2815,76.8028419
2015-07-01,B DIVISION,Q,1,offpeak,10318,13016,79.2716656
2015-07-01,B DIVISION,Q,1,peak,6791,8729,77.7981441
2015-07-01,B DIVISION,Q,2,offpeak,2868,3140,91.3375796
2015-07-01,B DIVISION,Q,2,peak,1397,1556,89.781491
2015-07-01,B DIVISION,R,1,offpeak,12988,16842,77.116732
2015-07-01,B DIVISION,R,1,peak,8773,12021,72.9806173
2015-07-01,B DIVISION,R,2,offpeak,3882,5122,75.7907068
2015-07-01,B DIVISION,R,2,peak,2080,2648,78.5498489
2015-07-01,B DIVISION,S Fkln,1,offpeak,1328,1378,96.371553
2015-07-01,B DIVISION,S Fkln,1,peak,781,792,98.6111111
2015-07-01,B DIVISION,S Fkln,2,offpeak,416,451,92.2394678
2015-07-01,B DIVISION,S Fkln,2,peak,226,244,92.6229508
2015-07-01,B DIVISION,S Rock,1,offpeak,1710,1828,93.5448578
2015-07-01,B DIVISION,S Rock,1,peak,849,925,91.7837838
2015-07-01,B DIVISION,S Rock,2,offpeak,581,614,94.6254072
2015-07-01,B DIVISION,S Rock,2,peak,309,326,94.7852761
2015-08-01,A DIVISION,1,1,offpeak,20347,24799,82.0476632
2015-08-01,A DIVISION,1,1,peak,12216,16590,73.6347197
2015-08-01,A DIVISION,1,2,offpeak,6086,6784,89.7110849
2015-08-01,A DIVISION,1,2,peak,3025,3342,90.5146619
2015-08-01,A DIVISION,2,1,offpeak,19941,26435,75.4340836
2015-08-01,A DIVISION,2,1,peak,11783,17829,66.0889562
2015-08-01,A DIVISION,2,2,offpeak,7179,8816,81.4314882
2015-08-01,A DIVISION,2,2,peak,3811,4488,84.9153298
2015-08-01,A DIVISION,3,1,offpeak,17767,22288,79.715542
2015-08-01,A DIVISION,3,1,peak,10992,15204,72.296764
2015-08-01,A DIVISION,3,2,offpeak,5210,6002,86.8043985
2015-08-01,A DIVISION,3,2,peak,2673,3018,88.5685885
2015-08-01,A DIVISION,4,1,offpeak,23222,30668,75.7206208
2015-08-01,A DIVISION,4,1,peak,14790,23310,63.4491634
2015-08-01,A DIVISION,4,2,offpeak,7992,11713,68.2318791
2015-08-01,A DIVISION,4,2,peak,4411,6381,69.1270961
2015-08-01,A DIVISION,5,1,offpeak,17130,24273,70.5722408
2015-08-01,A DIVISION,5,1,peak,11860,19654,60.3439503
2015-08-01,A DIVISION,5,2,offpeak,1483,1736,85.4262673
2015-08-01,A DIVISION,5,2,peak,795,940,84.5744681
2015-08-01,A DIVISION,6,1,offpeak,20163,29074,69.3506225
2015-08-01,A DIVISION,6,1,peak,12660,19260,65.7320872
2015-08-01,A DIVISION,6,2,offpeak,5977,7831,76.3248627
2015-08-01,A DIVISION,6,2,peak,3120,4133,75.4899589
2015-08-01,A DIVISION,7,1,offpeak,11905,15393,77.3403495
2015-08-01,A DIVISION,7,1,peak,9261,13058,70.9220401
2015-08-01,A DIVISION,7,2,offpeak,4299,5260,81.730038
2015-08-01,A DIVISION,7,2,peak,2680,3365,79.6433878
2015-08-01,A DIVISION,S 42nd,1,offpeak,5786,5944,97.3418573
2015-08-01,A DIVISION,S 42nd,1,peak,5487,6111,89.7889053
2015-08-01,A DIVISION,S 42nd,2,offpeak,2107,2130,98.9201878
2015-08-01,A DIVISION,S 42nd,2,peak,1223,1240,98.6290323
2015-08-01,B DIVISION,A,1,offpeak,13743,18861,72.8646413
2015-08-01,B DIVISION,A,1,peak,10187,14358,70.949993
2015-08-01,B DIVISION,A,2,offpeak,4140,5507,75.1770474
2015-08-01,B DIVISION,A,2,peak,2170,2862,75.8211041
2015-08-01,B DIVISION,B,1,offpeak,7592,9381,80.9295384
2015-08-01,B DIVISION,B,1,peak,6187,7912,78.1976744
2015-08-01,B DIVISION,C,1,offpeak,9135,11340,80.5555556
2015-08-01,B DIVISION,C,1,peak,5717,7197,79.4358761
2015-08-01,B DIVISION,C,2,offpeak,2522,3094,81.512605
2015-08-01,B DIVISION,C,2,peak,1432,1756,81.5489749
2015-08-01,B DIVISION,D,1,offpeak,11181,13505,82.7915587
2015-08-01,B DIVISION,D,1,peak,7033,9040,77.7986726
2015-08-01,B DIVISION,D,2,offpeak,4589,5462,84.0168436
2015-08-01,B DIVISION,D,2,peak,2284,2761,82.7236509
2015-08-01,B DIVISION,E,1,offpeak,11339,15054,75.3221735
2015-08-01,B DIVISION,E,1,peak,7484,10825,69.1362587
2015-08-01,B DIVISION,E,2,offpeak,2611,3288,79.4099757
2015-08-01,B DIVISION,E,2,peak,1393,1703,81.7968291
2015-08-01,B DIVISION,F,1,offpeak,16626,22389,74.2596811
2015-08-01,B DIVISION,F,1,peak,11555,16143,71.5790126
2015-08-01,B DIVISION,F,2,offpeak,4553,5831,78.0826616
2015-08-01,B DIVISION,F,2,peak,2279,2941,77.4906494
2015-08-01,B DIVISION,G,1,offpeak,7648,9257,82.6185589
2015-08-01,B DIVISION,G,1,peak,4530,5681,79.7394825
2015-08-01,B DIVISION,G,2,offpeak,3337,3812,87.5393494
2015-08-01,B DIVISION,G,2,peak,1750,1973,88.6974151
2015-08-01,B DIVISION,JZ,1,offpeak,8010,9541,83.953464
2015-08-01,B DIVISION,JZ,1,peak,5376,6876,78.1849913
2015-08-01,B DIVISION,JZ,2,offpeak,3822,4362,87.6203576
2015-08-01,B DIVISION,JZ,2,peak,2021,2307,87.6029476
2015-08-01,B DIVISION,L,1,offpeak,16622,20767,80.0404488
2015-08-01,B DIVISION,L,1,peak,10818,14365,75.3080404
2015-08-01,B DIVISION,L,2,offpeak,6321,8526,74.137931
2015-08-01,B DIVISION,L,2,peak,3009,3853,78.0949909
2015-08-01,B DIVISION,M,1,offpeak,11682,14689,79.5288992
2015-08-01,B DIVISION,M,1,peak,6853,9131,75.0520206
2015-08-01,B DIVISION,M,2,offpeak,2418,2672,90.494012
2015-08-01,B DIVISION,M,2,peak,1268,1377,92.0842411
2015-08-01,B DIVISION,N,1,offpeak,13826,17089,80.9058459
2015-08-01,B DIVISION,N,1,peak,7766,9996,77.6910764
2015-08-01,B DIVISION,N,2,offpeak,5369,6557,81.8819582
2015-08-01,B DIVISION,N,2,peak,2562,3210,79.8130841
2015-08-01,B DIVISION,Q,1,offpeak,10915,13305,82.0368283
2015-08-01,B DIVISION,Q,1,peak,6640,8302,79.9807275
2015-08-01,B DIVISION,Q,2,offpeak,3328,3758,88.5577435
2015-08-01,B DIVISION,Q,2,peak,1621,1879,86.2692922
2015-08-01,B DIVISION,R,1,offpeak,12733,16175,78.7202473
2015-08-01,B DIVISION,R,1,peak,8206,11044,74.3027888
2015-08-01,B DIVISION,R,2,offpeak,4773,6111,78.1050565
2015-08-01,B DIVISION,R,2,peak,2596,3256,79.7297297
2015-08-01,B DIVISION,S Fkln,1,offpeak,1227,1257,97.6133652
2015-08-01,B DIVISION,S Fkln,1,peak,752,756,99.4708995
2015-08-01,B DIVISION,S Fkln,2,offpeak,564,577,97.7469671
2015-08-01,B DIVISION,S Fkln,2,peak,311,315,98.7301587
2015-08-01,B DIVISION,S Rock,1,offpeak,1678,1780,94.2696629
2015-08-01,B DIVISION,S Rock,1,peak,833,893,93.281075
2015-08-01,B DIVISION,S Rock,2,offpeak,708,757,93.5270806
2015-08-01,B DIVISION,S Rock,2,peak,389,410,94.8780488
2015-09-01,A DIVISION,1,1,offpeak,20545,25418,80.8285467
2015-09-01,A DIVISION,1,1,peak,12444,16594,74.9909606
2015-09-01,A DIVISION,1,2,offpeak,3171,3470,91.3832853
2015-09-01,A DIVISION,1,2,peak,1623,1734,93.5986159
2015-09-01,A DIVISION,2,1,offpeak,20509,27069,75.765636
2015-09-01,A DIVISION,2,1,peak,12012,17829,67.3733804
2015-09-01,A DIVISION,2,2,offpeak,6149,7947,77.3751101
2015-09-01,A DIVISION,2,2,peak,3153,4060,77.6600985
2015-09-01,A DIVISION,3,1,offpeak,19047,23392,81.4252736
2015-09-01,A DIVISION,3,1,peak,11296,15204,74.2962378
2015-09-01,A DIVISION,3,2,offpeak,5479,6637,82.552358
2015-09-01,A DIVISION,3,2,peak,2856,3356,85.1013111
2015-09-01,A DIVISION,4,1,offpeak,23542,30649,76.8116415
2015-09-01,A DIVISION,4,1,peak,14871,23310,63.7966538
2015-09-01,A DIVISION,4,2,offpeak,6989,9382,74.4937114
2015-09-01,A DIVISION,4,2,peak,3738,5097,73.3372572
2015-09-01,A DIVISION,5,1,offpeak,17227,24550,70.1710794
2015-09-01,A DIVISION,5,1,peak,12184,19652,61.9987788
2015-09-01,A DIVISION,5,2,offpeak,1181,1370,86.2043796
2015-09-01,A DIVISION,5,2,peak,621,733,84.7203274
2015-09-01,A DIVISION,6,1,offpeak,20505,28774,71.2622506
2015-09-01,A DIVISION,6,1,peak,13158,20711,63.5314567
2015-09-01,A DIVISION,6,2,offpeak,4487,6116,73.3649444
2015-09-01,A DIVISION,6,2,peak,2475,3209,77.1268308
2015-09-01,A DIVISION,7,1,offpeak,13427,17215,77.9959338
2015-09-01,A DIVISION,7,1,peak,10080,14639,68.8571624
2015-09-01,A DIVISION,7,2,offpeak,4067,4881,83.3230895
2015-09-01,A DIVISION,7,2,peak,2424,3098,78.2440284
2015-09-01,A DIVISION,S 42nd,1,offpeak,5727,5944,96.3492598
2015-09-01,A DIVISION,S 42nd,1,peak,5066,6087,83.2265484
2015-09-01,A DIVISION,S 42nd,2,offpeak,1672,1705,98.0645161
2015-09-01,A DIVISION,S 42nd,2,peak,986,992,99.3951613
2015-09-01,B DIVISION,A,1,offpeak,13532,18688,72.4101027
2015-09-01,B DIVISION,A,1,peak,9877,14252,69.302554
2015-09-01,B DIVISION,A,2,offpeak,3821,4977,76.7731565
2015-09-01,B DIVISION,A,2,peak,2041,2650,77.0188679
2015-09-01,B DIVISION,B,1,offpeak,7852,9567,82.0737953
2015-09-01,B DIVISION,B,1,peak,5965,7821,76.2690193
2015-09-01,B DIVISION,C,1,offpeak,8527,11356,75.0880592
2015-09-01,B DIVISION,C,1,peak,5361,7265,73.7921542
2015-09-01,B DIVISION,C,2,offpeak,2432,3035,80.1317957
2015-09-01,B DIVISION,C,2,peak,1401,1719,81.5008726
2015-09-01,B DIVISION,D,1,offpeak,11395,13833,82.3754789
2015-09-01,B DIVISION,D,1,peak,7147,9058,78.9026275
2015-09-01,B DIVISION,D,2,offpeak,3709,4549,81.5344032
2015-09-01,B DIVISION,D,2,peak,1965,2361,83.227446
2015-09-01,B DIVISION,E,1,offpeak,10338,13593,76.0538512
2015-09-01,B DIVISION,E,1,peak,6984,10146,68.8350089
2015-09-01,B DIVISION,E,2,offpeak,2527,2954,85.5450237
2015-09-01,B DIVISION,E,2,peak,1401,1601,87.5078076
2015-09-01,B DIVISION,F,1,offpeak,16533,22057,74.9557963
2015-09-01,B DIVISION,F,1,peak,11682,16366,71.3796896
2015-09-01,B DIVISION,F,2,offpeak,3684,4498,81.903068
2015-09-01,B DIVISION,F,2,peak,1906,2293,83.1225469
2015-09-01,B DIVISION,G,1,offpeak,8472,10269,82.5007304
2015-09-01,B DIVISION,G,1,peak,5039,6198,81.3004195
2015-09-01,B DIVISION,G,2,offpeak,2856,3285,86.9406393
2015-09-01,B DIVISION,G,2,peak,1496,1703,87.8449794
2015-09-01,B DIVISION,JZ,1,offpeak,8244,9901,83.2643167
2015-09-01,B DIVISION,JZ,1,peak,5323,7085,75.1305575
2015-09-01,B DIVISION,JZ,2,offpeak,3125,3697,84.5279957
2015-09-01,B DIVISION,JZ,2,peak,1680,1959,85.7580398
2015-09-01,B DIVISION,L,1,offpeak,17971,22081,81.3867126
2015-09-01,B DIVISION,L,1,peak,11210,14432,77.674612
2015-09-01,B DIVISION,L,2,offpeak,5480,8105,67.6125848
2015-09-01,B DIVISION,L,2,peak,2472,4187,59.0398854
2015-09-01,B DIVISION,M,1,offpeak,10943,13445,81.3908516
2015-09-01,B DIVISION,M,1,peak,7156,9446,75.7569342
2015-09-01,B DIVISION,M,2,offpeak,2089,2312,90.3546713
2015-09-01,B DIVISION,M,2,peak,1155,1244,92.8456592
2015-09-01,B DIVISION,N,1,offpeak,13657,16931,80.6626897
2015-09-01,B DIVISION,N,1,peak,7750,9920,78.125
2015-09-01,B DIVISION,N,2,offpeak,4527,5462,82.8817283
2015-09-01,B DIVISION,N,2,peak,2312,2739,84.4103687
2015-09-01,B DIVISION,Q,1,offpeak,10536,12881,81.7948917
2015-09-01,B DIVISION,Q,1,peak,6481,8144,79.5800589
2015-09-01,B DIVISION,Q,2,offpeak,2568,2870,89.4773519
2015-09-01,B DIVISION,Q,2,peak,1301,1446,89.9723375
2015-09-01,B DIVISION,R,1,offpeak,13014,16415,79.2811453
2015-09-01,B DIVISION,R,1,peak,8508,11395,74.6643265
2015-09-01,B DIVISION,R,2,offpeak,3873,4895,79.1215526
2015-09-01,B DIVISION,R,2,peak,2121,2584,82.0820433
2015-09-01,B DIVISION,S Fkln,1,offpeak,1263,1289,97.9829325
2015-09-01,B DIVISION,S Fkln,1,peak,747,756,98.8095238
2015-09-01,B DIVISION,S Fkln,2,offpeak,439,449,97.7728285
2015-09-01,B DIVISION,S Fkln,2,peak,238,244,97.5409836
2015-09-01,B DIVISION,S Rock,1,offpeak,1593,1670,95.3892216
2015-09-01,B DIVISION,S Rock,1,peak,782,837,93.4289128
2015-09-01,B DIVISION,S Rock,2,offpeak,408,437,93.3638444
2015-09-01,B DIVISION,S Rock,2,peak,221,234,94.4444444
2015-10-01,A DIVISION,1,1,offpeak,21290,26645,79.9024207
2015-10-01,A DIVISION,1,1,peak,12676,17360,73.0184332
